,id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
2120,ts81821,The Queen of Flow,SHOW,2018,TV-MA,45,music,CO,2.0,tt8560918,7.7,1247.0,257.952,8.0
2122,ts78291,Dogs of Berlin,SHOW,2018,TV-MA,60,thriller,DE,1.0,tt6839788,7.5,12617.0,10.83,7.4
2124,ts81414,Meteor Garden,SHOW,2018,TV-14,45,drama,CN,1.0,tt8690890,7.9,4033.0,52.891,8.5
2125,ts76793,Shot in the Dark,SHOW,2017,TV-MA,37,reality,US,1.0,tt7644680,8.0,1795.0,1.638,7.9
2126,ts95569,Rainbow Rangers,SHOW,2018,TV-Y,22,family,US,2.0,tt7967882,4.4,195.0,1.499,10.0
2127,ts78231,Unsolved: The Murders of Tupac and The Notorious B.I.G.,SHOW,2018,TV-MA,45,crime,US,1.0,tt6233618,7.8,7872.0,13.329,7.0
2128,ts321277,Daniel Sloss: Live Shows,SHOW,2018,TV-MA,60,comedy,US,1.0,tt8858472,8.5,3443.0,1.694,8.2
2129,ts83790,The Beauty Inside,SHOW,2018,TV-14,59,fantasy,KR,1.0,tt8801708,7.6,2019.0,26.875,8.2
2130,ts228255,Cry Babies Magic Tears,SHOW,2018,TV-Y,4,family,FR,2.0,tt11067738,5.2,43.0,3.304,7.2
2131,ts90869,Love Daily,SHOW,2018,Not Available,18,drama,US,1.0,tt7975182,6.1,157.0,4.281,7.9
2134,ts78590,The Mechanism,SHOW,2018,TV-MA,46,thriller,BR,2.0,tt6873658,8.0,36136.0,8.383,7.4
2137,ts236347,Thus Spoke Kishibe Rohan,SHOW,2017,TV-MA,24,action,JP,1.0,tt13887556,7.5,1222.0,2.695,9.0
2141,ts78206,Welcome to Waikiki,SHOW,2018,TV-MA,64,drama,KR,3.0,tt7890304,8.3,2195.0,26.059,8.6
2143,ts131579,Thieves of the Wood,SHOW,2018,TV-MA,48,history,BE,1.0,tt5766086,6.8,2629.0,12.035,6.4
2144,ts83489,Blood Pact,SHOW,2018,Not Available,60,crime,BR,1.0,tt6742610,6.7,143.0,0.907,7.0
2147,ts75341,Final Fantasy XIV: Dad of Light,SHOW,2017,TV-PG,30,drama,JP,1.0,tt6497076,7.2,604.0,2.953,7.4
2149,ts57811,Fate/Apocrypha,SHOW,2017,TV-14,24,drama,JP,1.0,tt6424454,6.6,2299.0,17.023,7.7
2150,ts75286,Greenhouse Academy,SHOW,2017,TV-PG,23,drama,US,4.0,tt6076336,6.6,6133.0,16.244,8.1
2151,ts57148,Champions,SHOW,2018,TV-PG,21,comedy,US,1.0,tt6470396,6.0,3890.0,4.61,5.5
2152,ts83457,Cleo & Cuquin,SHOW,2018,TV-Y,7,animation,ES,2.0,tt7956374,8.1,98.0,2.076,8.3
2158,ts81526,November 13: Attack on Paris,SHOW,2018,TV-MA,54,documentation,FR,1.0,tt8194716,8.3,3137.0,4.169,8.2
2160,ts85837,SKY Castle,SHOW,2018,TV-MA,68,drama,KR,1.0,tt9151274,8.6,2925.0,11.683,8.3
2162,ts88234,Man Like Mobeen,SHOW,2017,TV-MA,22,comedy,GB,3.0,tt7639280,8.0,2737.0,1.977,6.7
2166,ts57464,Life Sentence,SHOW,2018,TV-14,42,comedy,US,1.0,tt6088922,6.4,3899.0,7.925,6.5
2173,ts56125,Ingobernable,SHOW,2017,TV-MA,39,crime,MX,3.0,tt6495756,7.0,3116.0,13.874,6.5
2174,ts53399,Eternal Love,SHOW,2017,TV-14,45,scifi,CN,1.0,tt6488862,8.3,2339.0,20.099,7.8
2176,ts82445,Ashes of Love,SHOW,2018,TV-14,43,drama,CN,1.0,tt8976346,8.3,1963.0,17.576,8.6
2177,ts80411,Lawless Lawyer,SHOW,2018,TV-14,64,thriller,KR,1.0,tt8160178,7.6,1785.0,18.479,7.6
2178,ts55232,Cyborg 009: Call of Justice,SHOW,2017,Not Available,24,animation,JP,1.0,tt6921524,5.7,222.0,4.999,7.2
2182,ts309731,Gormiti,SHOW,2018,TV-Y,11,thriller,ES,4.0,tt9077350,5.2,113.0,4.851,9.2
2186,ts86949,The A List,SHOW,2018,TV-PG,27,family,GB,2.0,tt9185110,5.3,2904.0,11.645,6.804
2189,ts82375,Beyblade Burst Turbo,SHOW,2018,TV-Y7,22,scifi,JP,1.0,,,,0.6,0.5
2190,ts82843,The Curious Creations of Christine McConnell,SHOW,2018,TV-PG,27,comedy,US,1.0,tt8773080,7.7,2397.0,3.175,7.3
2191,ts80479,Clean with Passion for Now,SHOW,2018,TV-MA,60,drama,KR,1.0,tt7981562,6.9,1472.0,25.757,8.1
2192,ts82268,GHOUL,SHOW,2018,TV-MA,46,fantasy,IN,2.0,tt5811766,8.0,6.0,16.66,6.9
2195,ts78246,Kiss Me First,SHOW,2018,TV-MA,47,thriller,GB,1.0,tt5730690,6.2,3919.0,5.447,6.9
2196,ts90594,Barbie: Dreamhouse Adventures,SHOW,2018,TV-Y,22,family,US,5.0,tt7661472,6.7,543.0,36.15,8.2
2197,ts84833,Diablero,SHOW,2018,TV-MA,38,fantasy,MX,2.0,tt7414954,6.7,2568.0,19.915,7.5
2198,ts76603,Erased,SHOW,2017,TV-14,28,fantasy,JP,1.0,tt7573686,7.8,3671.0,9.747,7.4
2199,ts87194,Instant Hotel,SHOW,2018,TV-MA,49,reality,AU,2.0,tt9316032,7.3,1538.0,1.602,7.1
2202,ts82631,Monkey Twins,SHOW,2018,Not Available,49,crime,TH,1.0,tt8507498,7.9,95.0,0.99,6.0
2204,ts76753,A Korean Odyssey,SHOW,2017,TV-MA,75,horror,KR,1.0,tt7099334,8.0,4695.0,29.703,8.2
2206,ts77755,Power Rangers Ninja Steel,SHOW,2017,TV-Y7,24,scifi,US,2.0,tt5335606,5.8,890.0,3.907,7.3
2207,ts84646,Warrior,SHOW,2018,TV-MA,42,drama,DK,1.0,tt9249090,6.7,2010.0,5.717,6.5
2210,ts81583,Life,SHOW,2018,Not Available,65,thriller,KR,1.0,tt8243158,7.6,719.0,6.26,8.0
2217,ts79997,Something in the Rain,SHOW,2018,TV-MA,73,drama,KR,1.0,tt8078816,8.1,6208.0,53.569,7.9
2219,ts82424,13 Reasons Why: Beyond the Reasons,SHOW,2017,TV-MA,42,documentation,US,3.0,tt8615966,6.2,328.0,11.431,6.5
2221,ts53166,Julie's Greenroom,SHOW,2017,Not Available,28,comedy,US,1.0,tt5779222,8.2,328.0,2.76,8.5
2222,ts76478,Prison Playbook,SHOW,2017,Not Available,92,comedy,KR,1.0,tt7622902,8.5,3247.0,17.608,8.6
2224,ts85202,Brainchild,SHOW,2018,TV-Y7,24,documentation,US,1.0,tt9203042,7.9,425.0,2.902,8.3
2225,ts36650,Apaches,SHOW,2018,TV-MA,68,thriller,ES,1.0,tt4418844,7.0,301.0,3.001,6.9
2231,ts75750,Revolutionary Love,SHOW,2017,TV-MA,68,romance,KR,1.0,tt7340800,6.9,677.0,6.098,8.6
2233,ts77545,Dope,SHOW,2017,TV-MA,44,documentation,US,3.0,tt6545162,7.3,1658.0,15.736,7.2
2234,ts75718,Neo Yokio,SHOW,2017,TV-MA,23,fantasy,US,2.0,tt7343832,5.9,3385.0,4.138,5.5
2237,ts116101,Crazy Delicious,SHOW,2017,Not Available,52,reality,GB,1.0,tt7626160,8.9,15.0,2.694,7.5
2238,ts57300,Marlon,SHOW,2017,TV-PG,21,comedy,US,2.0,tt5722376,6.9,4136.0,11.367,6.6
2239,ts85967,Bumping Mics with Jeff Ross & Dave Attell,SHOW,2018,TV-MA,36,comedy,US,1.0,tt9203078,7.7,1167.0,1.36,7.8
2240,ts9075,The Fix,SHOW,2018,TV-MA,27,comedy,US,1.0,tt5960546,7.0,1957.0,1.555,6.5
2241,ts80313,Bobby Kennedy for President,SHOW,2018,TV-MA,61,documentation,US,1.0,tt8200004,8.1,1803.0,2.09,8.3
2245,ts79679,The Yard,SHOW,2018,TV-MA,108,drama,TR,3.0,tt7923832,7.1,1647.0,21.505,7.5
2246,ts82298,Familiar Wife,SHOW,2018,TV-MA,62,fantasy,KR,1.0,tt8487786,7.7,1015.0,19.741,8.1
2247,ts84645,Medal of Honor,SHOW,2018,TV-MA,55,war,US,1.0,tt7440274,8.2,1710.0,7.798,8.7
2248,ts78299,Llama Llama,SHOW,2018,TV-Y,17,animation,US,2.0,tt4781350,6.3,272.0,4.525,7.8
2251,ts74962,True and the Rainbow Kingdom,SHOW,2017,TV-Y,21,animation,CA,4.0,tt5607658,7.2,451.0,7.851,8.8
2255,ts77014,Wolf,SHOW,2018,TV-MA,75,drama,TR,1.0,tt7146600,8.0,7545.0,26.999,7.1
2256,ts82181,Back Street Girls -GOKUDOLS-,SHOW,2018,TV-MA,24,animation,JP,1.0,tt8693818,6.7,844.0,10.716,6.4
2260,ts54050,Ultimate Beastmaster,SHOW,2017,TV-PG,59,action,US,3.0,tt5607970,7.3,2359.0,5.525,6.0
2261,ts80090,The Piano Forest,SHOW,2018,TV-PG,26,comedy,JP,2.0,tt8043492,7.2,912.0,10.181,5.9
2265,ts84799,Victim Number 8,SHOW,2018,Not Available,54,fantasy,ES,1.0,tt8500086,7.0,2030.0,6.384,7.7
2267,ts79086,Jenni Rivera: Mariposa de Barrio,SHOW,2017,TV-MA,43,drama,US,1.0,tt6834120,7.2,245.0,21.897,5.0
2269,ts82127,Sirius the Jaeger,SHOW,2018,TV-MA,25,horror,JP,1.0,tt8565136,6.7,1942.0,9.177,7.6
2271,ts78053,Kakegurui,SHOW,2018,TV-MA,25,thriller,JP,2.0,tt7691766,6.7,1005.0,24.549,7.9
2274,ts78031,Ultraviolet,SHOW,2017,TV-MA,46,drama,PL,2.0,tt7514746,6.9,1611.0,5.351,7.5
2285,ts85732,The Final Table,SHOW,2018,TV-PG,53,reality,US,1.0,tt7619858,7.6,4176.0,3.634,7.0
2286,ts55627,Time: The Kalief Browder Story,SHOW,2017,TV-MA,43,documentation,US,1.0,tt6133034,8.4,2687.0,3.445,7.9
2289,ts80059,Trump: An American Dream,SHOW,2017,TV-14,55,documentation,GB,1.0,tt7596008,7.2,4021.0,3.412,6.9
2291,ts56933,The New Legends of Monkey,SHOW,2018,TV-PG,26,fantasy,NZ,2.0,tt6807662,6.4,4398.0,25.804,7.2
2294,ts118696,Robot Trains,SHOW,2017,TV-Y7,13,animation,KR,3.0,tt7216288,6.2,89.0,1.4,
2296,ts79219,Flint Town,SHOW,2018,TV-MA,42,crime,US,1.0,tt8004578,7.8,3713.0,2.166,7.5
2299,ts85183,Vai Anitta,SHOW,2018,TV-MA,30,documentation,BR,2.0,tt8961530,5.5,455.0,1.994,6.8
2301,ts84135,The Inmate,SHOW,2018,TV-MA,45,crime,MX,1.0,tt8452308,6.9,2714.0,25.554,7.0
2302,ts86067,Death by Magic,SHOW,2018,TV-14,35,reality,US,1.0,tt8887956,6.0,641.0,3.231,6.9
2303,ts76245,The Day I Met El Chapo: The Kate del Castillo Story,SHOW,2017,TV-MA,55,documentation,MX,1.0,tt7334894,6.8,1093.0,17.067,6.1
2308,ts56033,Surviving Escobar - Alias JJ,SHOW,2017,TV-MA,42,crime,CO,1.0,tt6809396,7.7,995.0,106.508,7.8
2309,ts56636,My Sassy Girl,SHOW,2017,TV-14,44,comedy,KR,1.0,tt6175760,6.8,597.0,6.648,7.3
2310,ts92825,Lego Jurassic World: The Secret Exhibit,SHOW,2018,TV-Y,22,animation,US,1.0,tt9322614,6.1,257.0,14.703,7.2
2311,ts76509,Beyond Stranger Things,SHOW,2017,TV-14,21,documentation,US,1.0,tt7570990,7.4,1883.0,98.48,7.5
2314,ts55978,Samurai Gourmet,SHOW,2017,Not Available,21,comedy,JP,1.0,tt6304676,8.1,2099.0,5.009,7.9
2316,ts77520,Mob Psycho 100,SHOW,2018,Not Available,24,thriller,JP,1.0,tt7701694,5.2,521.0,12.055,5.9
2319,ts85236,Castle and Castle,SHOW,2018,TV-MA,54,drama,NG,2.0,,,,2.336,7.2
2322,ts78789,Re: Mind,SHOW,2017,TV-MA,23,thriller,JP,1.0,tt7332652,4.9,1599.0,3.129,5.9
2326,ts82867,Becoming Champions,SHOW,2018,TV-G,51,sport,US,1.0,tt8796068,6.7,396.0,1.4,6.0
2329,ts86164,Hero Mask,SHOW,2018,TV-14,25,thriller,JP,2.0,tt9316078,6.1,675.0,4.779,6.3
2330,ts74959,Yummy Mummies,SHOW,2017,Not Available,34,reality,AU,2.0,tt7172230,4.0,679.0,2.178,5.3
2333,ts78913,Live,SHOW,2018,Not Available,61,crime,KR,1.0,tt7976532,8.3,1272.0,4.333,8.375
2334,ts84780,Wild District,SHOW,2018,TV-MA,45,action,CO,2.0,tt8105958,8.2,1917.0,15.725,7.5
2335,ts85822,Selection Day,SHOW,2018,TV-14,25,comedy,IN,1.0,tt8004628,7.3,2234.0,5.002,7.6
2339,ts76949,Trailer Park Boys: Out of the Park: USA,SHOW,2017,TV-MA,30,comedy,CA,1.0,,,,1.979,7.5
2340,ts76511,The Big Family Cooking Showdown,SHOW,2017,TV-PG,59,reality,GB,2.0,tt7518558,7.0,682.0,2.706,7.4
2342,ts53516,Edgar Rice Burroughs' Tarzan and Jane,SHOW,2017,TV-Y7,21,drama,US,2.0,tt6216718,4.6,282.0,9.57,7.9
2349,ts84346,Falsa identidad,SHOW,2018,TV-14,43,drama,MX,2.0,tt8598690,7.0,358.0,206.288,7.5
2352,ts90880,44 Cats,SHOW,2018,TV-Y7,15,music,IT,5.0,tt9699148,6.0,283.0,10.72,8.4
2354,ts57913,Strongest Deliveryman,SHOW,2017,TV-MA,55,drama,KR,1.0,tt7022748,7.3,660.0,17.237,6.8
2357,ts58442,Live Up To Your Name,SHOW,2017,TV-MA,69,romance,KR,1.0,tt7094874,8.0,1265.0,10.393,6.7
2358,ts84772,Ingress: The Animation,SHOW,2018,TV-MA,24,scifi,JP,1.0,tt9561968,6.5,534.0,9.173,7.4
2361,ts80030,Fastest Car,SHOW,2018,TV-MA,44,reality,US,2.0,tt8295694,7.1,1330.0,10.509,7.2
2363,ts77405,Bad Guys: Vile City,SHOW,2017,Not Available,64,drama,KR,1.0,tt12404980,5.9,30.0,8.626,8.0
2366,ts111582,The Platform,SHOW,2018,TV-14,45,music,ES,2.0,tt8254954,5.4,8.0,,
2368,ts85126,The Degenerates,SHOW,2018,Not Available,24,comedy,US,2.0,tt9077196,6.2,680.0,1.785,4.4
2370,ts70631,Children of the Whales,SHOW,2017,TV-14,24,drama,JP,1.0,tt7484994,7.0,1551.0,13.257,7.6
2375,ts83213,The Rise of Phoenixes,SHOW,2018,TV-14,45,drama,CN,1.0,tt7052634,8.4,1492.0,8.456,8.1
2379,ts82419,Zac & Mia,SHOW,2017,TV-14,20,drama,US,2.0,tt7487358,7.8,628.0,1.741,8.0
2384,ts86945,Abby Hatcher,SHOW,2018,TV-Y,17,fantasy,US,3.0,tt9433014,5.4,182.0,4.569,4.0
2385,ts55484,My Only Love Song,SHOW,2017,TV-MA,29,drama,KR,1.0,tt6125832,7.0,672.0,9.524,8.3
2386,ts74805,A Little Help with Carol Burnett,SHOW,2018,TV-G,24,Not Available,US,1.0,tt7204366,6.3,237.0,1.621,6.2
2387,ts80042,ReBoot: The Guardian Code,SHOW,2018,TV-G,23,drama,CA,2.0,tt6849940,3.7,1204.0,4.406,7.2
2389,ts80466,Secret Agent Selection: WW2,SHOW,2018,Not Available,59,history,GB,1.0,tt8268994,7.7,564.0,2.836,7.0
2390,ts89067,Love and Fortune,SHOW,2018,TV-MA,58,drama,JP,1.0,tt8649316,7.3,555.0,4.984,6.5
2391,ts78145,Drug Lords,SHOW,2018,TV-MA,46,documentation,US,2.0,tt7935522,6.8,1334.0,7.122,7.7
2393,ts77770,Fate/Extra Last Encore,SHOW,2018,Not Available,27,animation,JP,2.0,tt7940468,5.3,807.0,19.38,7.4
2397,ts80600,Luis Miguel: The Series,SHOW,2018,TV-14,52,history,MX,3.0,tt8045690,8.0,4556.0,40.288,8.0
2399,ts80413,Busted!,SHOW,2018,TV-14,75,comedy,KR,3.0,tt8328460,7.6,912.0,15.136,8.4
2401,ts83925,Boca Juniors Confidential,SHOW,2018,Not Available,42,documentation,AR,1.0,tt8893546,6.3,352.0,1.33,7.6
2403,ts79585,Dinotrux: Supercharged,SHOW,2017,TV-Y7,23,action,US,3.0,tt7620702,7.5,98.0,8.19,9.4
2405,ts83554,Inside the Criminal Mind,SHOW,2018,TV-MA,49,documentation,US,1.0,tt6775794,5.4,1014.0,2.304,6.1
2410,ts82565,Sparta,SHOW,2018,TV-MA,53,thriller,RU,1.0,tt6840106,6.6,449.0,9.31,7.7
2415,ts79409,A.I.C.O. -Incarnation-,SHOW,2018,TV-14,25,scifi,JP,1.0,tt8116380,6.3,1203.0,11.039,6.3
2417,ts119730,Luo Bao Bei,SHOW,2018,TV-Y,11,animation,Not Available,1.0,tt7192414,8.0,38.0,,
2418,ts53264,My Shy Boss,SHOW,2017,TV-MA,71,romance,KR,1.0,tt6257622,7.2,1614.0,10.861,8.0
2419,ts83359,100 Days My Prince,SHOW,2018,TV-14,75,drama,KR,1.0,tt8199972,7.7,2068.0,10.313,8.323
2420,ts83071,Afflicted,SHOW,2018,TV-MA,42,documentation,BR,1.0,tt8792570,5.1,1120.0,6.058,5.2
2422,ts84484,Dancing Queen,SHOW,2018,Not Available,41,music,US,1.0,tt8882486,6.9,1614.0,7.295,6.6
2423,ts75012,Million Yen Women,SHOW,2017,Not Available,30,crime,JP,1.0,tt6686450,7.6,1835.0,10.133,6.8
2424,ts80208,Fugitiva,SHOW,2018,TV-MA,52,action,ES,1.0,tt7158972,5.6,665.0,5.727,6.9
2428,ts255677,Pucca: Love Recipe,SHOW,2018,TV-Y7,24,comedy,Not Available,1.0,,,,7.246,
2433,ts94470,Relatable,SHOW,2018,Not Available,39,comedy,Not Available,2.0,tt8404330,,,0.6,
2439,ts83070,72 Dangerous Animals: Asia,SHOW,2018,TV-14,47,documentation,US,1.0,tt8989864,6.6,517.0,10.561,6.2
2443,ts82398,My Dead Ex,SHOW,2018,Not Available,25,scifi,US,1.0,tt11515942,7.4,485.0,4.739,6.8
2444,ts78353,Misty,SHOW,2018,TV-MA,71,drama,KR,1.0,tt7890244,8.1,620.0,5.594,7.9
2446,ts84977,Terrorism Close Calls,SHOW,2018,Not Available,48,documentation,US,1.0,tt6775816,5.2,712.0,1.837,7.2
2448,ts82296,My ID is Gangnam Beauty,SHOW,2018,TV-MA,57,drama,KR,1.0,tt8585954,7.4,4021.0,30.627,7.615
2449,ts79330,Girls Incarcerated,SHOW,2018,TV-MA,43,documentation,GB,2.0,tt8092942,7.2,1097.0,6.25,8.0
2453,ts83430,Smoking,SHOW,2018,TV-MA,24,comedy,JP,2.0,tt8758778,7.4,457.0,2.955,8.0
2465,ts95011,Move,SHOW,2018,TV-MA,48,documentation,US,1.0,tt9165300,7.4,116.0,2.664,7.0
2467,ts85276,Hymn of Death,SHOW,2018,Not Available,45,romance,KR,1.0,tt8160064,7.6,1209.0,12.956,8.4
2469,ts77467,Terrace House: Opening New Doors,SHOW,2017,Not Available,39,drama,JP,6.0,tt7776244,7.8,968.0,6.828,8.0
2470,ts83814,Undercover Law,SHOW,2018,Not Available,54,action,CO,1.0,tt8888710,7.2,215.0,2.132,9.0
2473,ts68146,Myths & Monsters,SHOW,2017,TV-PG,43,european,GB,1.0,tt7531644,7.7,841.0,1.804,7.4
2476,ts78099,72 Dangerous Animals: Latin America,SHOW,2017,Not Available,43,documentation,AU,1.0,tt7909708,6.6,581.0,8.653,6.6
2485,ts268283,RIDE ON TIME,SHOW,2018,TV-PG,22,Not Available,JP,3.0,,,,1.328,
2486,ts89538,Bitter Daisies,SHOW,2018,Not Available,70,thriller,ES,2.0,tt9412454,7.2,3274.0,11.931,7.1
2487,ts89069,LEGO Friends: Girls on a Mission,SHOW,2018,TV-Y,11,animation,US,4.0,tt9327146,6.2,111.0,13.282,7.7
2491,ts78707,The Joel McHale Show with Joel McHale,SHOW,2018,TV-MA,25,comedy,US,2.0,tt7895706,7.1,2396.0,6.858,6.4
2493,ts75676,The Velvet Collection,SHOW,2017,TV-14,57,drama,ES,3.0,tt6762348,7.2,1416.0,19.328,6.3
2498,ts80993,Kibaoh Klashers,SHOW,2017,TV-Y7,24,scifi,CN,2.0,tt7492122,6.4,18.0,4.313,8.0
2503,ts80057,Last Hope,SHOW,2018,TV-14,24,animation,JP,1.0,tt8893554,5.8,434.0,8.604,5.4
2504,ts55936,My Secret Romance,SHOW,2017,TV-14,52,comedy,KR,1.0,tt6300100,7.1,3409.0,25.999,8.0
2510,ts82085,Ainori Love Wagon: Asian Journey,SHOW,2017,Not Available,30,reality,JP,2.0,tt11542960,6.8,276.0,5.356,7.4
2511,ts81886,All About the Washingtons,SHOW,2018,TV-G,25,music,US,1.0,tt7661368,4.5,723.0,2.02,4.6
2512,ts57281,All Hail King Julien: Exiled,SHOW,2017,TV-Y7,23,fantasy,US,1.0,tt6865906,7.4,575.0,6.841,8.5
2513,ts81036,The Who Was? Show,SHOW,2018,Not Available,24,family,Not Available,1.0,tt7488702,6.5,614.0,1.674,7.0
2514,ts82875,Switched,SHOW,2018,TV-MA,39,drama,JP,1.0,tt8747882,7.1,1436.0,9.01,7.8
2516,ts80410,Kantaro: The Sweet Tooth Salaryman,SHOW,2017,Not Available,30,drama,JP,1.0,tt6983520,7.6,808.0,1.526,7.2
2517,ts55533,Legend Quest,SHOW,2017,TV-Y7,25,animation,MX,1.0,tt5038900,7.2,449.0,5.669,8.0
2518,ts57116,Ask the Doctor,SHOW,2017,Not Available,28,documentation,AU,3.0,tt7188736,6.5,292.0,1.907,7.6
2520,ts85250,Kulipari: Dream Walker,SHOW,2018,TV-Y7,23,animation,US,1.0,tt9203064,7.6,92.0,3.908,9.0
2525,ts112279,Empire Games,SHOW,2018,Not Available,49,history,Not Available,1.0,tt8171234,5.8,312.0,0.6,7.0
2532,ts84597,FIGHTWORLD,SHOW,2018,TV-MA,42,documentation,US,1.0,tt9047526,7.5,822.0,3.396,6.8
2541,ts78767,First Team: Juventus,SHOW,2018,TV-G,36,documentation,IT,2.0,tt7924812,7.3,2082.0,1.704,7.7
2545,ts79707,Edha,SHOW,2018,TV-MA,40,drama,AR,1.0,tt7956274,4.9,647.0,9.754,6.3
2546,ts78692,Rapture,SHOW,2018,TV-MA,58,scifi,US,1.0,tt7981052,5.4,11.0,2.391,7.0
2548,ts81596,Black Crows,SHOW,2017,TV-MA,33,war,SY,1.0,tt7356518,5.3,308.0,4.802,8.0
2549,ts84932,Super Drags,SHOW,2018,TV-MA,25,comedy,BR,1.0,tt8912244,5.4,1753.0,2.315,5.3
2550,ts84038,Battlefish,SHOW,2018,Not Available,43,documentation,US,1.0,tt8893566,7.1,428.0,2.638,7.8
2556,ts79856,SWORDGAI The Animation,SHOW,2018,TV-MA,23,action,JP,2.0,tt7415066,5.8,932.0,21.229,7.1
2557,ts84782,Larva Island,SHOW,2018,TV-Y7,8,comedy,KR,2.0,tt9077194,6.5,430.0,15.128,6.9
2558,ts83045,Accidentally In Love,SHOW,2018,TV-14,31,music,CN,1.0,tt9077184,7.4,1156.0,29.906,7.9
2562,ts83204,Million Pound Menu,SHOW,2018,Not Available,60,reality,GB,2.0,tt8488494,6.6,565.0,4.744,6.2
2565,ts80751,The Break with Michelle Wolf,SHOW,2018,TV-MA,26,comedy,US,1.0,tt8010342,5.1,1870.0,2.61,4.8
2568,ts74765,Daughters of Destiny,SHOW,2017,Not Available,61,documentation,IN,1.0,tt1877895,8.6,922.0,2.962,7.7
2571,ts82559,Amazing Interiors,SHOW,2018,TV-PG,26,documentation,GB,1.0,tt8747342,6.6,802.0,3.207,6.4
2572,ts81944,The Comedy Lineup,SHOW,2018,TV-MA,15,comedy,Not Available,2.0,tt10777324,5.9,461.0,0.84,6.0
2574,ts75887,Paul Hollywood's Big Continental Road Trip,SHOW,2017,TV-14,59,european,GB,1.0,tt7936386,7.4,211.0,2.926,6.0
2575,ts89372,Titipo Titipo,SHOW,2018,TV-Y,18,animation,KR,2.0,tt12987396,6.8,20.0,1.862,9.5
2577,ts81856,Borges,SHOW,2018,TV-MA,0,comedy,BR,2.0,tt7895652,6.2,172.0,1.415,7.8
2578,ts76771,Stretch Armstrong & the Flex Fighters,SHOW,2017,TV-G,23,animation,US,2.0,tt1379164,6.1,318.0,4.919,7.6
2580,ts84335,1983,SHOW,2018,TV-MA,57,drama,PL,1.0,tt7371666,6.7,4169.0,9.601,6.5
2584,ts93947,Wrong Kind of Black,SHOW,2018,TV-MA,16,comedy,AU,1.0,tt8660874,7.6,149.0,0.673,7.5
2585,ts82160,Harvey Street Kids,SHOW,2018,TV-Y7,24,action,US,4.0,tt7758552,6.7,254.0,9.06,8.5
2586,ts83247,Stay Here,SHOW,2018,TV-PG,32,documentation,US,1.0,tt8773338,7.4,1101.0,2.49,7.0
2588,ts86994,Serial Killer with Piers Morgan,SHOW,2017,TV-14,47,documentation,GB,2.0,tt7667038,3.9,1404.0,0.884,2.8
2592,ts80084,Dragon Pilot: Hisone and Masotan,SHOW,2018,TV-14,25,fantasy,JP,1.0,tt8528256,6.9,501.0,7.435,7.9
2593,ts76646,Blazing Transfer Students,SHOW,2017,TV-MA,26,action,JP,1.0,tt7931520,6.9,121.0,1.481,8.0
2594,ts75138,Argon,SHOW,2017,Not Available,63,drama,KR,1.0,tt7094798,7.3,266.0,4.679,7.3
2596,ts75491,Fire Chasers,SHOW,2017,Not Available,55,documentation,US,1.0,tt7293754,6.5,371.0,1.715,6.3
2601,ts80342,AMO,SHOW,2018,TV-MA,24,crime,PH,1.0,tt7218736,6.4,409.0,3.804,6.0
2602,ts57291,Unrequited Love,SHOW,2017,Not Available,33,drama,JP,1.0,tt6917420,6.7,10.0,2.723,10.0
2624,ts84985,Robozuna,SHOW,2018,Not Available,23,animation,GB,3.0,tt8454808,6.7,94.0,3.034,8.2
2628,ts80671,We Speak Dance,SHOW,2018,TV-MA,22,documentation,US,1.0,tt7737500,7.4,148.0,0.992,8.3
2632,ts83429,Take My Brother Away,SHOW,2018,Not Available,46,comedy,Not Available,1.0,tt8894324,6.7,167.0,2.593,8.2
2634,ts75357,LEGO Elves: Secrets of Elvendale,SHOW,2017,TV-Y7,24,scifi,US,1.0,tt7322926,6.8,167.0,5.23,7.8
2635,ts85217,Motown Magic,SHOW,2018,TV-Y,15,music,US,2.0,tt8959860,7.9,294.0,1.372,9.3
2637,ts78757,Dave Chappelle: Equanimity & The Bird Revelation,SHOW,2017,TV-MA,57,comedy,US,1.0,,,,0.669,8.5
2639,ts82192,Samantha!,SHOW,2018,TV-MA,28,comedy,BR,2.0,tt6626676,6.5,517.0,3.396,6.1
2642,ts85953,Paprika,SHOW,2018,TV-Y,13,animation,US,1.0,tt12740488,7.9,27.0,0.733,5.0
2648,ts84167,Age of Rebellion,SHOW,2018,TV-MA,72,crime,TW,1.0,tt8931836,8.6,49.0,3.151,6.0
2653,ts317239,Falling in Love Like a Romantic Drama,SHOW,2018,TV-14,40,reality,JP,3.0,tt20421388,,,3.178,10.0
2654,ts86279,Nailed It! Holiday!,SHOW,2018,TV-PG,33,reality,US,2.0,tt8760264,7.7,1098.0,3.101,8.0
2658,ts265844,#ABtalks,SHOW,2018,TV-PG,68,Not Available,Not Available,1.0,tt12635254,9.6,7.0,,
2659,ts77219,Part-Time Idol,SHOW,2017,TV-14,40,drama,KR,1.0,tt8835780,6.7,108.0,3.867,8.4
2660,ts103638,Standup and Away! with Brian Regan,SHOW,2018,TV-PG,25,comedy,US,1.0,tt9384194,5.7,400.0,1.208,7.7
2662,ts76159,Super Monsters,SHOW,2017,TV-Y,13,animation,CA,3.0,tt10370958,6.2,417.0,8.924,7.6
