,person_id,id,name,character,role,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
13271,190741,ts302489,Rory O'Malley,Daniel (voice),ACTOR,Chicago Party Aunt,SHOW,2021,TV-MA,23,comedy,US,1.0,tt15125616,5.3,1488.0,4.25,6.5
13272,24846,ts302489,RuPaul,Gideon (voice),ACTOR,Chicago Party Aunt,SHOW,2021,TV-MA,23,comedy,US,1.0,tt15125616,5.3,1488.0,4.25,6.5
13273,20377,ts302489,Jill Talley,Bonnie (voice),ACTOR,Chicago Party Aunt,SHOW,2021,TV-MA,23,comedy,US,1.0,tt15125616,5.3,1488.0,4.25,6.5
13274,41055,ts302489,Ike Barinholtz,Mark (voice),ACTOR,Chicago Party Aunt,SHOW,2021,TV-MA,23,comedy,US,1.0,tt15125616,5.3,1488.0,4.25,6.5
13275,193589,ts302489,Jon Barinholtz,Mikey (voice),ACTOR,Chicago Party Aunt,SHOW,2021,TV-MA,23,comedy,US,1.0,tt15125616,5.3,1488.0,4.25,6.5
13276,94487,ts302489,Da'Vine Joy Randolph,Tina (voice),ACTOR,Chicago Party Aunt,SHOW,2021,TV-MA,23,comedy,US,1.0,tt15125616,5.3,1488.0,4.25,6.5
13277,499383,ts302489,Katie Rich,Zuzana (voice),ACTOR,Chicago Party Aunt,SHOW,2021,TV-MA,23,comedy,US,1.0,tt15125616,5.3,1488.0,4.25,6.5
13278,95869,ts302489,Chris Witaske,Kurt (voice),ACTOR,Chicago Party Aunt,SHOW,2021,TV-MA,23,comedy,US,1.0,tt15125616,5.3,1488.0,4.25,6.5
13279,2063648,ts302489,Benoit Fort,Daniel (voix),ACTOR,Chicago Party Aunt,SHOW,2021,TV-MA,23,comedy,US,1.0,tt15125616,5.3,1488.0,4.25,6.5
13280,1226676,ts302489,Laurence Crouzet,Bonnie (voix),ACTOR,Chicago Party Aunt,SHOW,2021,TV-MA,23,comedy,US,1.0,tt15125616,5.3,1488.0,4.25,6.5
13281,59293,ts304468,Son Ye-jin,Cha Mi-jo,ACTOR,Thirty-Nine,SHOW,2022,TV-MA,73,drama,KR,1.0,tt15309342,7.9,150.0,6.647,9.4
13282,1339300,ts304468,Jeon Mi-do,Jeong Chan-young,ACTOR,Thirty-Nine,SHOW,2022,TV-MA,73,drama,KR,1.0,tt15309342,7.9,150.0,6.647,9.4
13283,1003702,ts304468,Kim Ji-hyun,Jang Joo-hee,ACTOR,Thirty-Nine,SHOW,2022,TV-MA,73,drama,KR,1.0,tt15309342,7.9,150.0,6.647,9.4
13284,99050,ts304468,Yeon Woo-jin,Kim Seon-u,ACTOR,Thirty-Nine,SHOW,2022,TV-MA,73,drama,KR,1.0,tt15309342,7.9,150.0,6.647,9.4
13285,337540,ts304468,Lee Mu-saeng,Kim Jin-seok,ACTOR,Thirty-Nine,SHOW,2022,TV-MA,73,drama,KR,1.0,tt15309342,7.9,150.0,6.647,9.4
13286,111336,ts304468,Lee Tae-hwan,Park Hyun-joon,ACTOR,Thirty-Nine,SHOW,2022,TV-MA,73,drama,KR,1.0,tt15309342,7.9,150.0,6.647,9.4
13287,144749,ts304468,An So-hee,Kim So-won,ACTOR,Thirty-Nine,SHOW,2022,TV-MA,73,drama,KR,1.0,tt15309342,7.9,150.0,6.647,9.4
13288,1063577,ts304468,Kang Mal-geum,Cha Mi-hyeon,ACTOR,Thirty-Nine,SHOW,2022,TV-MA,73,drama,KR,1.0,tt15309342,7.9,150.0,6.647,9.4
13289,639320,ts304468,Seo Hyun-chul,Chan-young's father,ACTOR,Thirty-Nine,SHOW,2022,TV-MA,73,drama,KR,1.0,tt15309342,7.9,150.0,6.647,9.4
13290,2314877,ts304468,Park Jae-jun,Choi Hoon,ACTOR,Thirty-Nine,SHOW,2022,TV-MA,73,drama,KR,1.0,tt15309342,7.9,150.0,6.647,9.4
13291,2032827,ts304468,Kim Sang-ho,Not Available,DIRECTOR,Thirty-Nine,SHOW,2022,TV-MA,73,drama,KR,1.0,tt15309342,7.9,150.0,6.647,9.4
13292,2631,ts108621,Verónica Sánchez,Coral,ACTOR,Sky Rojo,SHOW,2021,TV-MA,27,thriller,ES,3.0,tt8690776,6.5,8706.0,39.825,7.7
13293,175290,ts108621,Lali Espósito,Wendy,ACTOR,Sky Rojo,SHOW,2021,TV-MA,27,thriller,ES,3.0,tt8690776,6.5,8706.0,39.825,7.7
13294,1760980,ts108621,Yany Prado,Gina,ACTOR,Sky Rojo,SHOW,2021,TV-MA,27,thriller,ES,3.0,tt8690776,6.5,8706.0,39.825,7.7
13295,5545,ts108621,Asier Etxeandia,Romeo,ACTOR,Sky Rojo,SHOW,2021,TV-MA,27,thriller,ES,3.0,tt8690776,6.5,8706.0,39.825,7.7
13296,13978,ts108621,Miguel Ángel Silvestre,Moises,ACTOR,Sky Rojo,SHOW,2021,TV-MA,27,thriller,ES,3.0,tt8690776,6.5,8706.0,39.825,7.7
13297,206652,ts108621,Enric Auquer,Christian,ACTOR,Sky Rojo,SHOW,2021,TV-MA,27,thriller,ES,3.0,tt8690776,6.5,8706.0,39.825,7.7
13298,105631,ts307745,Úrsula Corberó,Tokio,ACTOR,Money Heist: From Tokyo to Berlin,SHOW,2021,TV-MA,53,documentation,ES,2.0,tt15384346,7.7,890.0,712.899,7.391
13299,426831,ts307745,Álvaro Morte,El Profesor,ACTOR,Money Heist: From Tokyo to Berlin,SHOW,2021,TV-MA,53,documentation,ES,2.0,tt15384346,7.7,890.0,712.899,7.391
13300,66688,ts307745,Itziar Ituño,Lisboa,ACTOR,Money Heist: From Tokyo to Berlin,SHOW,2021,TV-MA,53,documentation,ES,2.0,tt15384346,7.7,890.0,712.899,7.391
13301,9890,ts307745,Pedro Alonso,Berlín,ACTOR,Money Heist: From Tokyo to Berlin,SHOW,2021,TV-MA,53,documentation,ES,2.0,tt15384346,7.7,890.0,712.899,7.391
13302,868480,ts307745,Jesús Colmenar,Él mismo,ACTOR,Money Heist: From Tokyo to Berlin,SHOW,2021,TV-MA,53,documentation,ES,2.0,tt15384346,7.7,890.0,712.899,7.391
13303,868493,ts307745,Javier Gómez Santander,Él mismo,ACTOR,Money Heist: From Tokyo to Berlin,SHOW,2021,TV-MA,53,documentation,ES,2.0,tt15384346,7.7,890.0,712.899,7.391
13304,868479,ts307745,Esther Martínez Lobato,Ella misma,ACTOR,Money Heist: From Tokyo to Berlin,SHOW,2021,TV-MA,53,documentation,ES,2.0,tt15384346,7.7,890.0,712.899,7.391
13305,836709,ts307745,Jaime Lorente,Not Available,ACTOR,Money Heist: From Tokyo to Berlin,SHOW,2021,TV-MA,53,documentation,ES,2.0,tt15384346,7.7,890.0,712.899,7.391
13306,836708,ts307745,Esther Acebo,Not Available,ACTOR,Money Heist: From Tokyo to Berlin,SHOW,2021,TV-MA,53,documentation,ES,2.0,tt15384346,7.7,890.0,712.899,7.391
13307,767538,ts307745,Darko Peric,Not Available,ACTOR,Money Heist: From Tokyo to Berlin,SHOW,2021,TV-MA,53,documentation,ES,2.0,tt15384346,7.7,890.0,712.899,7.391
13308,91722,ts307745,Rodrigo de la Serna,Not Available,ACTOR,Money Heist: From Tokyo to Berlin,SHOW,2021,TV-MA,53,documentation,ES,2.0,tt15384346,7.7,890.0,712.899,7.391
13309,13211,ts307745,Najwa Nimri,Not Available,ACTOR,Money Heist: From Tokyo to Berlin,SHOW,2021,TV-MA,53,documentation,ES,2.0,tt15384346,7.7,890.0,712.899,7.391
13310,51241,ts307745,Luka Peroš,Not Available,ACTOR,Money Heist: From Tokyo to Berlin,SHOW,2021,TV-MA,53,documentation,ES,2.0,tt15384346,7.7,890.0,712.899,7.391
13311,231777,ts307745,Hovik Keuchkerian,Not Available,ACTOR,Money Heist: From Tokyo to Berlin,SHOW,2021,TV-MA,53,documentation,ES,2.0,tt15384346,7.7,890.0,712.899,7.391
13312,1164068,ts307745,Ahikar Azcona,Not Available,ACTOR,Money Heist: From Tokyo to Berlin,SHOW,2021,TV-MA,53,documentation,ES,2.0,tt15384346,7.7,890.0,712.899,7.391
13313,183630,ts307745,Miguel Herrán,Not Available,ACTOR,Money Heist: From Tokyo to Berlin,SHOW,2021,TV-MA,53,documentation,ES,2.0,tt15384346,7.7,890.0,712.899,7.391
13314,118533,ts307745,Alba Flores,Nairobi,ACTOR,Money Heist: From Tokyo to Berlin,SHOW,2021,TV-MA,53,documentation,ES,2.0,tt15384346,7.7,890.0,712.899,7.391
13315,27549,ts307745,Fernando Cayo,Not Available,ACTOR,Money Heist: From Tokyo to Berlin,SHOW,2021,TV-MA,53,documentation,ES,2.0,tt15384346,7.7,890.0,712.899,7.391
13316,1703953,ts269493,Andy Puddicombe,Self (voice),ACTOR,Headspace Guide to Meditation,SHOW,2021,TV-G,22,animation,US,1.0,tt13617024,8.4,1568.0,4.774,7.7
13317,98229,ts287703,Lee Bo-young,Seo Hi-soo,ACTOR,Mine,SHOW,2021,TV-14,70,thriller,KR,1.0,tt14023192,7.7,1169.0,11.801,7.5
13318,72788,ts287703,Kim Seo-hyung,Jung Seo-hyun,ACTOR,Mine,SHOW,2021,TV-14,70,thriller,KR,1.0,tt14023192,7.7,1169.0,11.801,7.5
13319,237343,ts287703,Lee Hyun-wook,Han Ji-yong,ACTOR,Mine,SHOW,2021,TV-14,70,thriller,KR,1.0,tt14023192,7.7,1169.0,11.801,7.5
13320,965679,ts287703,Ok Ja-yeon,Kang Ja-kyeong,ACTOR,Mine,SHOW,2021,TV-14,70,thriller,KR,1.0,tt14023192,7.7,1169.0,11.801,7.5
13321,116637,ts287703,Cha Hak-yeon,Han Soo-hyuk,ACTOR,Mine,SHOW,2021,TV-14,70,thriller,KR,1.0,tt14023192,7.7,1169.0,11.801,7.5
13322,1128918,ts287703,Jung Yi-seo,Kim Yu-yeon,ACTOR,Mine,SHOW,2021,TV-14,70,thriller,KR,1.0,tt14023192,7.7,1169.0,11.801,7.5
13323,179056,ts287703,Park Hyuk-kwon,Han Jin-ho,ACTOR,Mine,SHOW,2021,TV-14,70,thriller,KR,1.0,tt14023192,7.7,1169.0,11.801,7.5
13324,157042,ts287703,Park Won-sook,Yang Soon-hye,ACTOR,Mine,SHOW,2021,TV-14,70,thriller,KR,1.0,tt14023192,7.7,1169.0,11.801,7.5
13325,6520,ts287703,Jung Dong-hwan,President Han,ACTOR,Mine,SHOW,2021,TV-14,70,thriller,KR,1.0,tt14023192,7.7,1169.0,11.801,7.5
13326,264131,ts287703,Ye Soo-jung,Emma,ACTOR,Mine,SHOW,2021,TV-14,70,thriller,KR,1.0,tt14023192,7.7,1169.0,11.801,7.5
13327,667180,ts287703,Park Sung-yeon,Joo Min-su,ACTOR,Mine,SHOW,2021,TV-14,70,thriller,KR,1.0,tt14023192,7.7,1169.0,11.801,7.5
13328,965678,ts287703,Lee Joong-ok,Kim Seong-tae,ACTOR,Mine,SHOW,2021,TV-14,70,thriller,KR,1.0,tt14023192,7.7,1169.0,11.801,7.5
13329,1505689,ts287703,Kim Hye-hwa,Han Jin Hee,ACTOR,Mine,SHOW,2021,TV-14,70,thriller,KR,1.0,tt14023192,7.7,1169.0,11.801,7.5
13330,1893997,ts287703,Jo Eun-soul,Park Jeong-do,ACTOR,Mine,SHOW,2021,TV-14,70,thriller,KR,1.0,tt14023192,7.7,1169.0,11.801,7.5
13331,1109938,ts287703,Jung Hyeon-jun,Han Ha-joon,ACTOR,Mine,SHOW,2021,TV-14,70,thriller,KR,1.0,tt14023192,7.7,1169.0,11.801,7.5
13332,846244,ts287703,Jo Yoon-seo,Oh Soo-young,ACTOR,Mine,SHOW,2021,TV-14,70,thriller,KR,1.0,tt14023192,7.7,1169.0,11.801,7.5
13333,1452585,ts287703,Yoon Geumseon-ah,Hwang Kyung-hye,ACTOR,Mine,SHOW,2021,TV-14,70,thriller,KR,1.0,tt14023192,7.7,1169.0,11.801,7.5
13334,644799,ts287703,Lee Na-jeong,Not Available,DIRECTOR,Mine,SHOW,2021,TV-14,70,thriller,KR,1.0,tt14023192,7.7,1169.0,11.801,7.5
13335,1966102,ts287703,오승열,Not Available,DIRECTOR,Mine,SHOW,2021,TV-14,70,thriller,KR,1.0,tt14023192,7.7,1169.0,11.801,7.5
13336,2202154,ts310376,Michaela Boehm,Self,ACTOR,"Sex, Love & Goop",SHOW,2021,TV-MA,35,comedy,US,1.0,tt15470160,4.7,768.0,5.597,5.9
13337,8258,ts310376,Gwyneth Paltrow,Self,ACTOR,"Sex, Love & Goop",SHOW,2021,TV-MA,35,comedy,US,1.0,tt15470160,4.7,768.0,5.597,5.9
13338,63813,ts317612,Takashi Fujii,Self - Host,ACTOR,Love is Blind: Japan,SHOW,2022,TV-PG,57,romance,JP,2.0,tt15943826,7.1,535.0,2.581,7.5
13339,58505,ts317612,Yuka Itaya,Self - Host,ACTOR,Love is Blind: Japan,SHOW,2022,TV-PG,57,romance,JP,2.0,tt15943826,7.1,535.0,2.581,7.5
13340,2246802,ts317612,Akira Ooshima,Not Available,DIRECTOR,Love is Blind: Japan,SHOW,2022,TV-PG,57,romance,JP,2.0,tt15943826,7.1,535.0,2.581,7.5
13341,1925407,ts282291,Angelo Spagnoletti,Daniel Mottola,ACTOR,Generation 56K,SHOW,2021,TV-14,30,romance,IT,1.0,tt13524842,7.4,2427.0,5.375,7.3
13342,1684937,ts282291,Cristina Cappelli,Matilda Pastore,ACTOR,Generation 56K,SHOW,2021,TV-14,30,romance,IT,1.0,tt13524842,7.4,2427.0,5.375,7.3
13343,1378675,ts282291,Gianluca Colucci,Luca Battaglia,ACTOR,Generation 56K,SHOW,2021,TV-14,30,romance,IT,1.0,tt13524842,7.4,2427.0,5.375,7.3
13344,958146,ts282291,Fabio Balsamo,Sandro Farina,ACTOR,Generation 56K,SHOW,2021,TV-14,30,romance,IT,1.0,tt13524842,7.4,2427.0,5.375,7.3
13345,1989594,ts282291,Alfredo Cerrone,Daniel (1998),ACTOR,Generation 56K,SHOW,2021,TV-14,30,romance,IT,1.0,tt13524842,7.4,2427.0,5.375,7.3
13346,1990033,ts282291,Azzurra Iacone,Matilda (1998),ACTOR,Generation 56K,SHOW,2021,TV-14,30,romance,IT,1.0,tt13524842,7.4,2427.0,5.375,7.3
13347,1989659,ts282291,Egidio Mercurio,Sandro (1998),ACTOR,Generation 56K,SHOW,2021,TV-14,30,romance,IT,1.0,tt13524842,7.4,2427.0,5.375,7.3
13348,1989974,ts282291,Gennaro Filippone,Luca (1998),ACTOR,Generation 56K,SHOW,2021,TV-14,30,romance,IT,1.0,tt13524842,7.4,2427.0,5.375,7.3
13349,1692604,ts282291,Sebastiano Kiniger,Enea,ACTOR,Generation 56K,SHOW,2021,TV-14,30,romance,IT,1.0,tt13524842,7.4,2427.0,5.375,7.3
13350,1467204,ts282291,Claudia Tranchese,Ines,ACTOR,Generation 56K,SHOW,2021,TV-14,30,romance,IT,1.0,tt13524842,7.4,2427.0,5.375,7.3
13351,308253,ts282291,Biagio Forestieri,Bruno Mottola,ACTOR,Generation 56K,SHOW,2021,TV-14,30,romance,IT,1.0,tt13524842,7.4,2427.0,5.375,7.3
13352,1188136,ts258415,Vivelill Søgaard Holm,Liv,ACTOR,Elves,SHOW,2021,TV-14,24,fantasy,DK,1.0,tt13231962,5.5,4165.0,45.71,7.0
13353,115287,ts258415,Ann Eleonora Jørgensen,Karen,ACTOR,Elves,SHOW,2021,TV-14,24,fantasy,DK,1.0,tt13231962,5.5,4165.0,45.71,7.0
13354,2087680,ts258415,Sonja Steen,Josefine,ACTOR,Elves,SHOW,2021,TV-14,24,fantasy,DK,1.0,tt13231962,5.5,4165.0,45.71,7.0
13355,120129,ts258415,Peder Thomas Pedersen,Mads,ACTOR,Elves,SHOW,2021,TV-14,24,fantasy,DK,1.0,tt13231962,5.5,4165.0,45.71,7.0
13356,2087636,ts258415,Milo Campanale,Kasper,ACTOR,Elves,SHOW,2021,TV-14,24,fantasy,DK,1.0,tt13231962,5.5,4165.0,45.71,7.0
13357,2087474,ts258415,Lila Nobel,Charlotte,ACTOR,Elves,SHOW,2021,TV-14,24,fantasy,DK,1.0,tt13231962,5.5,4165.0,45.71,7.0
13358,112922,ts258415,Rasmus Hammerich,Møller,ACTOR,Elves,SHOW,2021,TV-14,24,fantasy,DK,1.0,tt13231962,5.5,4165.0,45.71,7.0
13359,124506,ts258415,Roni Ezra,Not Available,DIRECTOR,Elves,SHOW,2021,TV-14,24,fantasy,DK,1.0,tt13231962,5.5,4165.0,45.71,7.0
13360,85804,ts297675,Rob Delaney,Self - Narrator,ACTOR,Sexy Beasts,SHOW,2021,TV-14,23,reality,Not Available,2.0,tt14916746,4.6,1133.0,36.721,5.9
13361,13211,ts310335,Najwa Nimri,Self - Host,ACTOR,Insiders,SHOW,2021,TV-MA,46,reality,ES,2.0,tt15436028,4.2,742.0,4.397,6.9
13362,2086146,ts301196,Vojtech Filcev,Not Available,DIRECTOR,Top Secret UFO Projects: Declassified,SHOW,2021,TV-PG,44,documentation,GB,1.0,tt14992232,5.5,1426.0,22.071,7.3
13363,2086159,ts301196,Petr Vachler,Not Available,DIRECTOR,Top Secret UFO Projects: Declassified,SHOW,2021,TV-PG,44,documentation,GB,1.0,tt14992232,5.5,1426.0,22.071,7.3
13364,245108,ts250998,Charlie Dagelet,Natasja,ACTOR,Dirty Lines,SHOW,2022,TV-MA,46,drama,NL,1.0,tt14859224,7.4,1840.0,5.758,8.3
13365,42985,ts250998,Benja Bruijning,Leon,ACTOR,Dirty Lines,SHOW,2022,TV-MA,46,drama,NL,1.0,tt14859224,7.4,1840.0,5.758,8.3
13366,2231715,ts250998,Laura Bakker,Not Available,ACTOR,Dirty Lines,SHOW,2022,TV-MA,46,drama,NL,1.0,tt14859224,7.4,1840.0,5.758,8.3
13367,2231658,ts250998,Pip Lieke Lucas,Not Available,ACTOR,Dirty Lines,SHOW,2022,TV-MA,46,drama,NL,1.0,tt14859224,7.4,1840.0,5.758,8.3
13368,831775,ts250998,André Dongelmans,Not Available,ACTOR,Dirty Lines,SHOW,2022,TV-MA,46,drama,NL,1.0,tt14859224,7.4,1840.0,5.758,8.3
13369,995538,ts250998,Minne Koole,Frank Stigter,ACTOR,Dirty Lines,SHOW,2022,TV-MA,46,drama,NL,1.0,tt14859224,7.4,1840.0,5.758,8.3
13370,599832,ts250998,Nick Golterman,Willem,ACTOR,Dirty Lines,SHOW,2022,TV-MA,46,drama,NL,1.0,tt14859224,7.4,1840.0,5.758,8.3
13371,139742,ts250998,Eric van Sauers,Not Available,ACTOR,Dirty Lines,SHOW,2022,TV-MA,46,drama,NL,1.0,tt14859224,7.4,1840.0,5.758,8.3
13372,202269,ts250998,Manoushka Zeegelaar-Breeveld,Not Available,ACTOR,Dirty Lines,SHOW,2022,TV-MA,46,drama,NL,1.0,tt14859224,7.4,1840.0,5.758,8.3
13373,237255,ts250998,Chris Peters,Ramon,ACTOR,Dirty Lines,SHOW,2022,TV-MA,46,drama,NL,1.0,tt14859224,7.4,1840.0,5.758,8.3
13374,1839485,ts250998,Ayla Satijn,Not Available,ACTOR,Dirty Lines,SHOW,2022,TV-MA,46,drama,NL,1.0,tt14859224,7.4,1840.0,5.758,8.3
13375,952686,ts250998,Joy Delima,Marly,ACTOR,Dirty Lines,SHOW,2022,TV-MA,46,drama,NL,1.0,tt14859224,7.4,1840.0,5.758,8.3
13376,998608,ts250998,Casper Nusselder,Not Available,ACTOR,Dirty Lines,SHOW,2022,TV-MA,46,drama,NL,1.0,tt14859224,7.4,1840.0,5.758,8.3
13377,1014620,ts250998,Yari van der Linden,Not Available,ACTOR,Dirty Lines,SHOW,2022,TV-MA,46,drama,NL,1.0,tt14859224,7.4,1840.0,5.758,8.3
13378,322991,ts250998,Michael Muller,Alexander,ACTOR,Dirty Lines,SHOW,2022,TV-MA,46,drama,NL,1.0,tt14859224,7.4,1840.0,5.758,8.3
13379,40363,ts250998,Joes Brauers,Mischa,ACTOR,Dirty Lines,SHOW,2022,TV-MA,46,drama,NL,1.0,tt14859224,7.4,1840.0,5.758,8.3
13380,612236,ts250998,Julia Akkermans,Janna,ACTOR,Dirty Lines,SHOW,2022,TV-MA,46,drama,NL,1.0,tt14859224,7.4,1840.0,5.758,8.3
13381,139742,ts250998,Eric van Sauers,Orlando,ACTOR,Dirty Lines,SHOW,2022,TV-MA,46,drama,NL,1.0,tt14859224,7.4,1840.0,5.758,8.3
13382,1839485,ts250998,Ayla Satijn,Eva,ACTOR,Dirty Lines,SHOW,2022,TV-MA,46,drama,NL,1.0,tt14859224,7.4,1840.0,5.758,8.3
13383,107485,ts250998,Abbey Hoes,Anoek,ACTOR,Dirty Lines,SHOW,2022,TV-MA,46,drama,NL,1.0,tt14859224,7.4,1840.0,5.758,8.3
13384,40363,ts250998,Joes Brauers,Not Available,ACTOR,Dirty Lines,SHOW,2022,TV-MA,46,drama,NL,1.0,tt14859224,7.4,1840.0,5.758,8.3
13385,612236,ts250998,Julia Akkermans,Not Available,ACTOR,Dirty Lines,SHOW,2022,TV-MA,46,drama,NL,1.0,tt14859224,7.4,1840.0,5.758,8.3
13386,237388,ts250998,Anna van der Heide,Not Available,DIRECTOR,Dirty Lines,SHOW,2022,TV-MA,46,drama,NL,1.0,tt14859224,7.4,1840.0,5.758,8.3
13387,178852,ts250998,Tomas Kaan,Not Available,DIRECTOR,Dirty Lines,SHOW,2022,TV-MA,46,drama,NL,1.0,tt14859224,7.4,1840.0,5.758,8.3
13388,12708,ts343427,Shelby Rabara,Kitsune,ACTOR,Samurai Rabbit: The Usagi Chronicles,SHOW,2022,TV-Y7,25,scifi,US,1.0,tt12717354,6.5,407.0,5.716,6.7
13389,859035,ts343427,Darren Barnet,Usagi,ACTOR,Samurai Rabbit: The Usagi Chronicles,SHOW,2022,TV-Y7,25,scifi,US,1.0,tt12717354,6.5,407.0,5.716,6.7
13390,1487368,ts343427,Aleks Le,Gen,ACTOR,Samurai Rabbit: The Usagi Chronicles,SHOW,2022,TV-Y7,25,scifi,US,1.0,tt12717354,6.5,407.0,5.716,6.7
13391,174078,ts343427,Mallory Low,Chizu,ACTOR,Samurai Rabbit: The Usagi Chronicles,SHOW,2022,TV-Y7,25,scifi,US,1.0,tt12717354,6.5,407.0,5.716,6.7
13392,2069215,ts243780,Liam Mitchell,Max,ACTOR,Sharkdog,SHOW,2021,TV-Y,23,animation,SG,2.0,tt12211696,5.8,168.0,36.732,9.3
13393,14143,ts243780,Kari Wahlgren,Mia,ACTOR,Sharkdog,SHOW,2021,TV-Y,23,animation,SG,2.0,tt12211696,5.8,168.0,36.732,9.3
13394,2031177,ts243780,Judy Alice Lee,Olivia,ACTOR,Sharkdog,SHOW,2021,TV-Y,23,animation,SG,2.0,tt12211696,5.8,168.0,36.732,9.3
13395,18723,ts243780,Dee Bradley Baker,Sharkdog,ACTOR,Sharkdog,SHOW,2021,TV-Y,23,animation,SG,2.0,tt12211696,5.8,168.0,36.732,9.3
13396,1354807,ts243780,Donna Jay Fulks,Mayor Muckford,ACTOR,Sharkdog,SHOW,2021,TV-Y,23,animation,SG,2.0,tt12211696,5.8,168.0,36.732,9.3
13397,589379,ts243780,Aly Mawji,Royce,ACTOR,Sharkdog,SHOW,2021,TV-Y,23,animation,SG,2.0,tt12211696,5.8,168.0,36.732,9.3
13398,171329,ts243780,Liz Burnette,Captain Quigley,ACTOR,Sharkdog,SHOW,2021,TV-Y,23,animation,SG,2.0,tt12211696,5.8,168.0,36.732,9.3
13399,948753,ts288005,Han So-hee,Yoo Na-bi,ACTOR,"Nevertheless,",SHOW,2021,Not Available,70,romance,KR,1.0,tt14518284,7.2,4939.0,47.096,8.0
13400,749440,ts288005,Song Kang,Park Jae-eon,ACTOR,"Nevertheless,",SHOW,2021,Not Available,70,romance,KR,1.0,tt14518284,7.2,4939.0,47.096,8.0
13401,1752184,ts288005,Chae Jong-hyeop,Yang Do-hyeok,ACTOR,"Nevertheless,",SHOW,2021,Not Available,70,romance,KR,1.0,tt14518284,7.2,4939.0,47.096,8.0
13402,249589,ts288005,Lee Yul-eum,Yoon Seol-a,ACTOR,"Nevertheless,",SHOW,2021,Not Available,70,romance,KR,1.0,tt14518284,7.2,4939.0,47.096,8.0
13403,241759,ts288005,Yang Hye-ji,Oh Bit-na,ACTOR,"Nevertheless,",SHOW,2021,Not Available,70,romance,KR,1.0,tt14518284,7.2,4939.0,47.096,8.0
13404,1829148,ts288005,Kim Min-gwi,Nam Gyu-hyun,ACTOR,"Nevertheless,",SHOW,2021,Not Available,70,romance,KR,1.0,tt14518284,7.2,4939.0,47.096,8.0
13405,1691367,ts288005,Lee Ho-jung,Yoon Sol,ACTOR,"Nevertheless,",SHOW,2021,Not Available,70,romance,KR,1.0,tt14518284,7.2,4939.0,47.096,8.0
13406,1954335,ts288005,Yoon Seo-ah,Seo Ji-wan,ACTOR,"Nevertheless,",SHOW,2021,Not Available,70,romance,KR,1.0,tt14518284,7.2,4939.0,47.096,8.0
13407,1101485,ts288005,Jeong Jae-kwang,Ahn Kyeong-joon,ACTOR,"Nevertheless,",SHOW,2021,Not Available,70,romance,KR,1.0,tt14518284,7.2,4939.0,47.096,8.0
13408,2047221,ts288005,Han Eu-ddeum,Jo Min-young,ACTOR,"Nevertheless,",SHOW,2021,Not Available,70,romance,KR,1.0,tt14518284,7.2,4939.0,47.096,8.0
13409,1025166,ts288005,Lee Seung-hyub,Jung Joo-hyuk,ACTOR,"Nevertheless,",SHOW,2021,Not Available,70,romance,KR,1.0,tt14518284,7.2,4939.0,47.096,8.0
13410,1091026,ts288005,Seo Hye-won,Jang Se-young,ACTOR,"Nevertheless,",SHOW,2021,Not Available,70,romance,KR,1.0,tt14518284,7.2,4939.0,47.096,8.0
13411,306866,ts288005,Lee Tae-hee,Sung Yoon,ACTOR,"Nevertheless,",SHOW,2021,Not Available,70,romance,KR,1.0,tt14518284,7.2,4939.0,47.096,8.0
13412,998364,ts288005,Lee Jung-ha,Kim Eun-han,ACTOR,"Nevertheless,",SHOW,2021,Not Available,70,romance,KR,1.0,tt14518284,7.2,4939.0,47.096,8.0
13413,2047262,ts288005,Kim Moo-joon,Yoo Se-ho,ACTOR,"Nevertheless,",SHOW,2021,Not Available,70,romance,KR,1.0,tt14518284,7.2,4939.0,47.096,8.0
13414,2052612,ts288005,Yoo Ji-hyun,Yoon-ji,ACTOR,"Nevertheless,",SHOW,2021,Not Available,70,romance,KR,1.0,tt14518284,7.2,4939.0,47.096,8.0
13415,1111390,ts288005,Son Bo-Seung,Min-sang,ACTOR,"Nevertheless,",SHOW,2021,Not Available,70,romance,KR,1.0,tt14518284,7.2,4939.0,47.096,8.0
13416,2231619,ts288005,Seo Bum-june,Jin-soo,ACTOR,"Nevertheless,",SHOW,2021,Not Available,70,romance,KR,1.0,tt14518284,7.2,4939.0,47.096,8.0
13417,2307030,ts288005,Yoon Sa-Bong,Yoo Jung-Suk,ACTOR,"Nevertheless,",SHOW,2021,Not Available,70,romance,KR,1.0,tt14518284,7.2,4939.0,47.096,8.0
13418,1066885,ts288005,Kim Ga-ram,Not Available,DIRECTOR,"Nevertheless,",SHOW,2021,Not Available,70,romance,KR,1.0,tt14518284,7.2,4939.0,47.096,8.0
13419,2415136,ts246178,Simeez,Not Available,ACTOR,Eden,SHOW,2021,TV-PG,25,family,JP,1.0,tt10545250,6.6,1159.0,11.578,7.0
13420,332029,ts246178,Yoon Bo-mi,Not Available,ACTOR,Eden,SHOW,2021,TV-PG,25,family,JP,1.0,tt10545250,6.6,1159.0,11.578,7.0
13421,118583,ts246178,Lee Hong-gi,Not Available,ACTOR,Eden,SHOW,2021,TV-PG,25,family,JP,1.0,tt10545250,6.6,1159.0,11.578,7.0
